#TI Threads vs. simulation time N^2=32^2, DT=50, A=0
#TX Simulation type
#TY number of threads (compact)
threads\SimType	nr_fd_spec_agrid	nr_fd_cart_agrid	nr_fd_spec_cgrid	nr_fd_cart_cgrid	nr_spec_spec_agrid	rexi_par_m000032	rexi_m000032	rexi_fd_par_m0032	rexi_fd_m0032	rexi_par_m000064	rexi_m000064	rexi_fd_par_m0064	rexi_fd_m0064	rexi_par_m000128	rexi_m000128	rexi_fd_par_m0128	rexi_fd_m0128	rexi_par_m000256	rexi_m000256	rexi_fd_par_m0256	rexi_fd_m0256	rexi_par_m000512	rexi_m000512	rexi_fd_par_m0512	rexi_fd_m0512	rexi_par_m001024	rexi_m001024	rexi_fd_par_m1024	rexi_fd_m1024	rexi_par_m004096	rexi_m004096	rexi_fd_par_m4096	rexi_fd_m4096	rexi_par_m016384	rexi_m016384	rexi_fd_par_m16384	rexi_fd_m16384
1	1.052069	1.087159	1.328244	7.08778	1.060102	0.069332	0.058806	0.069412	0.059078	0.093139	0.101802	0.092926	0.103826	0.172777	0.234547	0.21349	0.221673	0.327122	0.353571	0.367275	0.354701	0.637946	0.693662	0.685658	0.736348	1.270305	1.365436	1.272341	1.359138	3.581635	4.789262	3.610979	3.924665	14.369379	15.528586	14.287211	15.727935
2	1.699984	1.032432	1.528951	4.160352	1.269561	0.031373	0.057285	0.031866	0.05774	0.053991	0.097868	0.068383	0.126275	0.099681	0.18256	0.123369	0.177977	0.200259	0.3507	0.217847	0.346306	0.359268	0.664739	0.354325	0.67796	0.75529	1.334237	0.69336	1.339484	2.704913	5.269293	2.743233	4.689077	10.67944	13.947055	10.557264	14.136436
4	1.299919	1.018477	1.561405	2.692016	1.293684	0.020633	0.056109	0.018834	0.055099	0.043986	0.095432	0.031632	0.100068	0.057372	0.176757	0.055928	0.211206	0.100893	0.334287	0.124132	0.337337	0.210635	0.649342	0.311928	0.659156	0.387979	1.361278	0.412559	1.306027	1.502744	5.205174	1.443286	3.432634	5.687498	13.268794	5.777838	12.719992
8	1.622484	1.223464	2.008544	2.278848	1.670608	0.014517	0.067558	0.015084	0.078988	0.020867	0.136616	0.021423	0.138296	0.036441	0.212637	0.03676	0.23375	0.078293	0.450387	0.060127	0.392092	0.114921	0.833906	0.144402	0.863884	0.254212	1.671875	0.261815	1.662735	0.86565	4.118602	0.87489	4.135455	4.426366	16.51722	3.164406	26.137485
12	4.954106	2.465946	6.485262	5.306731	5.393174	0.017322	0.114966	0.016473	0.149691	0.02644	0.21325	0.024556	0.187411	0.039531	0.411165	0.041937	0.356919	0.074916	0.806053	0.074627	0.745112	0.128452	1.504383	0.146537	1.526026	0.266849	3.305734	0.238076	3.16026	0.713428	11.871466	0.710829	11.738611	2.685639	28.827069	2.59765	29.968177
16	3.430379	3.062141	4.470684	4.688823	3.489701	0.024815	0.115036	0.016843	0.123004	0.029379	0.193903	0.023879	0.193373	0.036726	0.330527	0.038264	0.332896	0.065287	0.664608	0.061584	0.648133	0.116305	1.303211	0.116099	1.234045	0.206307	2.619189	0.205256	2.492566	0.70442	8.054714	0.727689	9.354147	2.900529	27.425818	2.554488	32.006465
