#TI Threads vs. simulation time N^2=16^2, DT=50, A=0
#TX Simulation type
#TY number of threads (compact)
threads\SimType	nr_fd_spec_agrid	nr_fd_cart_agrid	nr_fd_spec_cgrid	nr_fd_cart_cgrid	nr_spec_spec_agrid	rexi_par_m000032	rexi_m000032	rexi_fd_par_m0032	rexi_fd_m0032	rexi_par_m000064	rexi_m000064	rexi_fd_par_m0064	rexi_fd_m0064	rexi_par_m000128	rexi_m000128	rexi_fd_par_m0128	rexi_fd_m0128	rexi_par_m000256	rexi_m000256	rexi_fd_par_m0256	rexi_fd_m0256	rexi_par_m000512	rexi_m000512	rexi_fd_par_m0512	rexi_fd_m0512	rexi_par_m001024	rexi_m001024	rexi_fd_par_m1024	rexi_fd_m1024	rexi_par_m004096	rexi_m004096	rexi_fd_par_m4096	rexi_fd_m4096	rexi_par_m016384	rexi_m016384	rexi_fd_par_m16384	rexi_fd_m16384
1	0.255486	0.274445	0.320207	1.008848	0.253643	0.01112	0.013531	0.014259	0.01343	0.019113	0.023208	0.018911	0.023952	0.035322	0.042409	0.035318	0.053956	0.074661	0.08143	0.066811	0.104281	0.136477	0.158987	0.131327	0.158374	0.257288	0.335418	0.258632	0.330685	1.016824	1.278856	1.065115	1.230281	4.064862	4.938657	4.095152	4.923873
2	0.463064	0.37055	0.573602	0.807861	0.511106	0.007996	0.024199	0.006361	0.019577	0.010584	0.033321	0.010846	0.033111	0.019196	0.060453	0.030569	0.060235	0.036537	0.115972	0.038927	0.115782	0.070644	0.231452	0.090126	0.227691	0.143693	0.451195	0.144663	0.491471	0.552185	1.795706	0.585917	1.755603	2.377921	7.111482	2.189452	6.935372
4	0.55966	0.406326	0.7116	0.676185	0.554823	0.004771	0.021719	0.004507	0.021984	0.007512	0.038439	0.008519	0.043339	0.011652	0.066499	0.01161	0.083067	0.03007	0.128318	0.026618	0.149077	0.040591	0.363513	0.040534	0.261934	0.07685	0.461565	0.11494	0.474434	0.303617	1.935716	0.325938	1.951114	1.181152	7.521501	1.180775	8.430784
8	0.740971	0.529212	0.844183	0.723761	0.687337	0.004524	0.029944	0.005443	0.025719	0.00556	0.049018	x	0.049758	0.00816	0.089306	0.014553	0.079511	0.01579	0.150005	0.020296	0.166849	0.027888	0.293504	0.024432	0.307883	0.074358	0.567242	0.057271	0.565753	0.199285	2.256126	0.218545	2.235114	1.008509	9.02633	0.724408	8.990805
12	1.777454	1.156737	2.353217	1.594341	1.552635	0.010041	0.060655	0.009814	0.058623	0.010899	0.105025	0.010804	0.110159	0.016706	0.1794	0.019223	0.191831	0.031188	0.32757	0.033599	0.334248	0.06118	0.652591	0.06064	0.621682	0.105835	1.242022	0.106968	1.217224	0.364878	5.024439	0.358675	5.090929	1.341255	20.647677	1.382057	20.758614
16	1.655839	1.413551	1.969954	1.5745	1.793228	0.009441	0.053023	0.013514	0.063174	0.012397	0.093098	0.012896	0.096146	0.022166	0.165995	0.019465	0.214632	0.033246	0.314915	0.035279	0.355355	0.063238	0.886416	0.063746	0.848966	0.121142	1.785853	0.120873	1.748956	0.42359	5.367924	0.423297	4.94557	1.627833	21.750241	1.624919	23.843319
