#TI Threads vs. simulation time N^2=64^2, DT=50, A=1
#TX Simulation type
#TY number of threads (compact)
threads\SimType	nr_fd_spec_agrid	nr_fd_cart_agrid	nr_fd_spec_cgrid	nr_fd_cart_cgrid	nr_spec_spec_agrid	rexi_par_m000032	rexi_m000032	rexi_fd_par_m0032	rexi_fd_m0032	rexi_par_m000064	rexi_m000064	rexi_fd_par_m0064	rexi_fd_m0064	rexi_par_m000128	rexi_m000128	rexi_fd_par_m0128	rexi_fd_m0128	rexi_par_m000256	rexi_m000256	rexi_fd_par_m0256	rexi_fd_m0256	rexi_par_m000512	rexi_m000512	rexi_fd_par_m0512	rexi_fd_m0512	rexi_par_m001024	rexi_m001024	rexi_fd_par_m1024	rexi_fd_m1024	rexi_par_m004096	rexi_m004096	rexi_fd_par_m4096	rexi_fd_m4096	rexi_par_m016384	rexi_m016384	rexi_fd_par_m16384	rexi_fd_m16384
1	6.488233	7.264774	7.950492	53.100329	6.461263	0.161548	0.173641	0.161862	0.175656	0.277407	0.297984	0.277046	0.332479	0.510333	0.547963	0.508492	0.583731	0.965574	1.03878	1.023636	1.080995	1.891131	2.036414	1.924422	2.05384	3.770984	4.042506	3.746494	4.041264	14.826433	15.924485	14.844048	15.984622	59.078933	63.648995	59.693693	63.747407
2	4.840995	4.75137	5.822026	28.311301	4.773993	0.084774	0.11951	0.084708	0.120656	0.145026	0.206807	0.144579	0.206026	0.262359	0.379263	0.263596	0.378016	0.519145	0.7201	0.500505	0.722854	0.9694	1.417653	0.971933	1.406635	1.925974	2.770922	2.24347	2.783295	7.906953	11.054041	7.642233	10.987833	31.045826	43.92558	30.254209	43.826786
4	3.555909	3.47961	4.270872	16.28139	3.569262	0.047689	0.126441	0.047409	0.093042	0.077968	0.159755	0.078762	0.158514	0.186039	0.290838	0.139633	0.290449	0.263614	0.55542	0.265392	0.556103	0.512812	1.09343	0.513524	1.111698	1.009608	2.138704	1.004507	2.181041	3.959119	8.51017	3.949694	8.558109	15.812933	33.74878	15.83352	42.081625
8	3.481048	3.461944	4.217122	11.275937	3.465903	0.033055	0.08938	0.037838	0.089976	0.050144	0.15355	0.056062	0.153492	0.084833	0.285224	0.083748	0.282333	0.152079	0.558771	0.15086	0.561537	0.28597	1.053107	0.28743	1.05022	0.554059	2.085854	0.55474	3.341304	2.162754	8.338667	2.162401	8.29488	8.587695	33.292693	8.632663	33.432909
12	8.433067	6.710779	10.68899	12.614374	8.46085	0.035172	0.131766	0.031933	0.130475	0.053951	0.238517	0.048176	0.227426	0.073429	0.415007	0.072577	0.409516	0.17527	0.806405	0.141756	0.791633	0.247968	1.531386	0.264762	1.643401	0.420083	3.086084	0.543186	2.980754	1.523454	12.018063	1.525198	12.409233	6.285489	46.893117	7.516079	47.542848
16	7.502742	5.95296	9.802407	10.2608	7.593083	0.034893	0.143736	0.030638	0.13651	0.044235	0.230921	0.046989	0.231275	0.071019	0.389319	0.076329	0.398596	0.133182	0.729372	0.133411	0.695595	0.233857	1.347629	0.228808	1.331263	0.469708	2.724507	0.446969	2.779262	1.619008	10.644345	1.647985	10.795074	6.029984	41.679728	6.120708	41.914555
