#TI Threads vs. simulation time N^2=128^2, DT=50, A=1
#TX Simulation type
#TY number of threads (compact)
threads\SimType	nr_fd_spec_agrid	nr_fd_cart_agrid	nr_fd_spec_cgrid	nr_fd_cart_cgrid	nr_spec_spec_agrid	rexi_par_m000032	rexi_m000032	rexi_fd_par_m0032	rexi_fd_m0032	rexi_par_m000064	rexi_m000064	rexi_fd_par_m0064	rexi_fd_m0064	rexi_par_m000128	rexi_m000128	rexi_fd_par_m0128	rexi_fd_m0128	rexi_par_m000256	rexi_m000256	rexi_fd_par_m0256	rexi_fd_m0256	rexi_par_m000512	rexi_m000512	rexi_fd_par_m0512	rexi_fd_m0512	rexi_par_m001024	rexi_m001024	rexi_fd_par_m1024	rexi_fd_m1024	rexi_par_m004096	rexi_m004096	rexi_fd_par_m4096	rexi_fd_m4096	rexi_par_m016384	rexi_m016384	rexi_fd_par_m16384	rexi_fd_m16384
1	51.748732	56.583471	62.71638	424.793828	51.701584	0.707328	0.757709	0.718384	0.75698	1.225991	1.299252	1.215162	1.324308	2.261045	2.402873	2.248715	2.383886	4.312844	4.555671	4.246828	4.569627	9.442308	8.911495	8.403426	8.869601	16.40158	17.530204	16.557643	17.82393	64.95881	69.500438	65.073189	69.752228	259.062139	278.732389	262.02657	277.232888
2	32.542023	31.1474	38.859156	218.087416	32.291564	0.371831	0.489422	0.375604	0.488412	0.630089	0.840918	0.647502	0.86213	1.205583	1.565778	1.194889	1.537154	2.189677	2.952363	2.318488	2.935968	4.297565	5.739132	4.27777	5.803274	8.377738	11.357583	8.488572	11.333989	33.290935	44.80529	33.086473	44.832164	132.351076	183.678422	132.672902	178.863104
4	18.204224	20.175074	22.350635	118.281098	18.328345	0.213841	0.371014	0.219913	0.34838	0.354159	0.596294	0.358658	0.593572	0.647172	1.083414	0.639043	1.111328	1.484147	2.06741	1.206301	2.158481	2.350519	4.139525	2.353548	4.518348	4.530407	8.139656	4.603381	8.028038	17.816389	31.824847	17.832894	31.55696	70.918521	126.965856	70.850931	126.444862
8	15.181885	15.901382	18.175666	72.159306	15.152524	0.192483	0.318181	0.210294	0.313486	0.312091	0.540253	0.346607	0.536751	0.595069	0.992569	0.605508	0.989095	0.954697	1.895911	0.978674	1.881995	1.818217	3.682384	1.780111	3.805416	3.904382	7.285895	3.491124	7.239535	13.589684	30.085373	13.565723	28.868216	54.286966	118.896432	x	118.502059
12	23.574608	19.676371	28.826118	66.434811	23.481956	0.153483	0.373652	0.144835	0.363099	0.22286	0.632091	0.218572	0.637404	0.352221	1.199743	0.350382	1.233309	0.716775	2.299205	0.616868	2.193311	1.15056	4.236522	1.179282	4.428165	2.192535	8.509277	2.220448	8.683437	8.531471	33.539626	8.573769	33.70887	34.500337	140.453626	34.022526	134.497812
16	23.875432	17.201864	27.774522	50.899844	22.986108	0.153993	0.471597	0.145697	0.456729	0.24347	0.813592	0.226915	0.743827	0.392299	1.570985	0.367704	1.286988	0.607979	2.755751	0.644739	2.369951	1.203734	5.084586	1.258244	4.787765	2.245037	10.444575	2.577151	10.119065	8.728692	41.494478	9.49018	41.916201	33.392428	165.289338	33.277144	171.471075
