#TI Threads vs. simulation time N^2=256^2, DT=50, A=2
#TX Simulation type
#TY number of threads (compact)
threads\SimType	nr_fd_spec_agrid	nr_fd_cart_agrid	nr_fd_spec_cgrid	nr_fd_cart_cgrid	nr_spec_spec_agrid	rexi_par_m000032	rexi_m000032	rexi_fd_par_m0032	rexi_fd_m0032	rexi_par_m000064	rexi_m000064	rexi_fd_par_m0064	rexi_fd_m0064	rexi_par_m000128	rexi_m000128	rexi_fd_par_m0128	rexi_fd_m0128	rexi_par_m000256	rexi_m000256	rexi_fd_par_m0256	rexi_fd_m0256	rexi_par_m000512	rexi_m000512	rexi_fd_par_m0512	rexi_fd_m0512	rexi_par_m001024	rexi_m001024	rexi_fd_par_m1024	rexi_fd_m1024	rexi_par_m004096	rexi_m004096	rexi_fd_par_m4096	rexi_fd_m4096	rexi_par_m016384	rexi_m016384	rexi_fd_par_m16384	rexi_fd_m16384
1	435.782169	548.02654	577.854485	3390.914126	441.457967	3.251032	3.743081	3.313622	3.651561	5.61424	6.058774	5.605131	6.090151	10.199656	11.133305	10.320238	11.221361	19.582538	21.132381	19.700215	21.208873	38.135866	40.446553	38.705664	40.530412	75.305531	80.47895	75.610349	80.210716	295.841554	315.996206	297.995515	316.73686	1187.760629	1267.109564	1181.034792	1260.726425
2	233.432423	274.956958	297.330062	1722.504113	234.831204	1.948485	2.297483	1.929939	2.336075	3.346164	3.921945	3.519794	4.054485	6.117502	7.259099	6.03473	7.221739	11.571494	13.989807	11.62117	13.739498	23.40757	26.518907	22.419479	26.535392	44.541675	52.500628	44.750017	52.586608	183.513727	208.359374	175.116306	219.011689	697.765235	825.976511	700.272275	828.847935
4	165.840348	164.326694	174.631597	918.718437	130.634818	1.341025	1.73669	1.392342	1.720212	2.484942	2.953626	2.303921	2.940502	4.142676	5.388999	4.259544	5.384814	7.791395	10.552462	7.856987	10.274912	15.014756	20.192872	15.069439	19.560965	29.79983	39.933067	29.577711	39.657348	118.554693	159.527123	115.923549	156.767012	461.319772	619.10727	470.658846	680.261174
8	91.011172	107.499966	129.10633	528.11977	84.524207	1.515141	1.520731	1.494192	1.637532	2.529391	2.622342	2.557435	2.589435	4.66964	4.935379	4.691943	5.48051	8.683732	8.88332	8.669621	9.821305	17.663458	17.468128	17.376812	17.436445	33.851621	35.274004	33.289491	35.547854	147.344197	164.529357	134.244956	138.433216	538.2899	555.401536	527.854938	575.774107
12	102.611476	105.159553	126.186428	409.233924	94.227636	1.071422	1.64019	1.026265	1.826746	1.722908	2.809461	1.789617	2.808843	2.92001	5.248156	2.918482	4.970149	5.141648	11.229303	5.566096	9.816574	10.154167	19.424604	10.364533	19.319117	19.838952	38.23874	20.159048	38.394428	83.966552	159.27718	77.701168	159.610645	308.457365	627.522557	319.364776	636.915715
16	75.592654	85.88064	95.389234	433.740583	92.662299	0.938761	1.68337	0.923644	1.762627	1.435688	2.959728	1.488248	3.138119	2.577656	5.180025	2.676119	5.110522	4.679178	10.62188	4.766677	10.678877	8.350273	19.111383	9.670006	20.428189	19.37205	40.352053	17.706515	37.856855	67.656074	151.711392	76.805672	143.692212	291.947029	610.240952	285.653646	679.611148
