#TI eps=1, h=0.2, dt=0.001, DT=0.01, waves
#TX REXI parameter M
#TY Resolution N
N\M	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192
8	1.15181931774	0.521092180519	0.00870320841206	0.0528621463141	0.00577842871099	0.000320270010571	0.000276879027675	0.000181567480149	8.15161179736e-05	2.26341384172e-05	3.86110381552e-06	1.46889482896e-06	2.37857410461e-07	9.04016215232e-08
16	1.15181931774	0.521092180519	0.00870320841206	0.0528621463141	0.00577842871099	0.000320270010571	0.000276879027675	0.000181567480149	8.15161179734e-05	2.2634138417e-05	3.86110381579e-06	1.46889482867e-06	2.37857410534e-07	9.04016214566e-08
32	1.15181931774	0.521092180519	0.00870320841206	0.0528621463141	0.00577842871099	0.000320270010571	0.000276879027675	0.000181567480149	8.15161179739e-05	2.26341384176e-05	3.86110381564e-06	1.46889482905e-06	2.37857411043e-07	9.0401621394e-08
64	1.15181931774	0.521092180519	0.00870320841206	0.0528621463141	0.00577842871099	0.000320270010571	0.000276879027675	0.000181567480149	8.15161179738e-05	2.26341384176e-05	3.86110381572e-06	1.4688948287e-06	2.37857410974e-07	9.04016212403e-08
128	1.15181931774	0.521092180519	0.00870320841206	0.0528621463141	0.00577842871099	0.000320270010571	0.000276879027674	0.000181567480149	8.15161179735e-05	2.26341384173e-05	3.86110381553e-06	1.46889482863e-06	2.37857410421e-07	9.04016213808e-08
