# max_error 0.000000000000000000000000000000000000000000499887332059132365195337147996130197172911121217395486976533338101206838277635220896310139456125172899571482086686872766402668009671107946687858259782511705431835827792756264222229
# max_error_in_float 4.99887332059e-43
# max_error_double_precision 0.00000151030480340097472691240909625776112079620361328125
# max_error_double_precision_in_float 1.5103048034e-06
# N 513
# function_name phi1
# function_scaling 1.0
# basis_function_name rationalcplx
# basis_function_spacing 0.2
# basis_function_scaling 1.0
# basis_function_rat_shift 4.339869116149287719963467679917812347412109375
# optimizer_method None
# optimizer_vars 
# optimizer_epsilon None
# optimizer_minimizeeps None
# gen_mainsetup None
# gen_os_samples_per_unit 11
# gen_os_samples_per_unit_central None
# gen_os_min -49.6292036732051033807686783083602485579014153003124470895125277038460917968568955006859825873289414660089259567433588466764530776952247088841373202959357594412748579486490307394472
# gen_os_max 49.6292036732051033807686783083602485579014153003124470895125277038460917968568955006859825873289414660089259567433588466764530776952247088841373202959357594412748579486490307394472
# gen_solver_method pseudo_inverse
# test_samples_per_unit 111
# test_min -48.0584073464102067615373566167204971158028306006248941790250554076921835937137910013719651746578829320178519134867176933529061553904494177682746405918715188825497158972980614788944
# test_max 48.0584073464102067615373566167204971158028306006248941790250554076921835937137910013719651746578829320178519134867176933529061553904494177682746405918715188825497158972980614788944
# floatmode mpfloat
# mpfloat_digits 180
435196.155807964379448956092642919246310047205740081387771643172224016880689664236849833738226857872232127439266232231981820614310052453149831344685318641094964962840226162362963349	-23370034.4753945771389432777805374619231635954250237696621562049893685456078170889195842491526931667099062583950795823446521906532823801471319655337744096445060056569459304889966971
193540570.878298242751087173141452264421156036042889135670552289288026364100108530122175834296630733508591939546591060073779717607844983244299092706385532489127395643394789452755879	102033694.202335970527407958920063307772014167626437919999542196894101098890207340819065652843695657675448271006169134640363653335206516519935612945172709193590423952522967834556116
-770347858.931375619137659369416329872040858262315825478759068770360885109836944638694814327513468878393462045915193856544413807016695819925482486358572622675217535180981641889389587	633079625.094587845246335083758715086722245421636420945450900573289649189321806817178800885210763256441390394304793878996201619666595619459675499562820723891853840931333765881948731
-1046026162.87701966517555481377023876991266254539853257911300812301672865460669874461765801805489571252927095573959676812474941422865676486691596031911230073757749671315883333416736	-2768378091.88716450071572579064928066477303250904926436724697721879190721283798045191105974322859248547932481753593522692866090494747474033865972002343031434155385727018777074205841
6420086017.44960623403997452331301563249479420347909130856110202320074956564343358386321507905034614978303905697439381001970669601251979346260507371864034250083821562801280893849933	-694457181.09505573318412445091045582720975408555285615864397324190697600915379984962890098522284284183893809932461224406426898713394788164106047770324933352642216591648738196034039
-785960561.678904336442649808047152934790594644472841512234584377443189477123651395208595957305375170460750677714314933859380502585282276759713902397913139624886232366148705508617901	11062956961.0595643813343127783157167408754534999769150728765526480767577831214721694692173721609181571040685495881317995074523361904781113763449913555960185006693084071779809052237
-15444029855.0174772778381693302799721333558693802996584508295594223612818325249649825951625635514593002297065324623078909980195026653306369231203436848045128891654217582806541010341	-2704875674.43531963284778952999500535255546648283677626511133822537194325062796727888097509961228034096020053830598892545375193894941121776335148834188438653743101833096835170504483
3717758116.59796608203589316510089910595695861306972910580789262171843120971038258611879976189776174449835095225057062586252575272072350119675735947870250765292699165679067346301443	-18471947146.013433179808737640039704758104890924029282866265760716742496393334238856053208621352688521587693335416124061327333555909385801190639846281768232297500108575070332656773
19522034365.6420717395068571642920636138485469164922660879509048764030861563969646276922832784690910409449246451364954815733162224939786775039476527050573405966044498906599160995713	2870647663.36837146018848982895845132083997591473325086916156007121379334551128672754251025079712396000146248065295182222172208122494058378873323354146705807827541820028677259600747
-281796695.884169023644558448758483842136796809318301193384490822187229984452941339066538602173511272572762699613121769553578177449497510415562009939964835012714366140788283328964922	18367291190.2148396688504791146505159432202084734672748351882831228460205702340084947920322335292994004283616609866121240894701758030414471548877468882521194957647475118524967616704
-15169859270.3023017510799607154258653466553351888501121420506797470895471310367295726520285143497962105560716530481021110624404580771740711806436608772790930974409597629074924025508	2967241375.70148305008485758829511088024823925675758253819317498369617788898854269433716657930546750893868458703190122437833628832459636109157878618758904734749567498693841255504378
