#TI REXI M vs. waves, N^2=32^2, DT=50
#TX Related to number of waves
#TY REXI M
m\w	1	2	4	8	16
128	0.0470087146314	0.631960858834	0.794067753942	0.140194094006	5.03794625046e-06
256	0.00821836369151	0.0255320255578	0.637626795033	0.140194094006	5.03792795902e-06
512	0.00221607664865	0.0046728756381	0.025508078479	0.267890062218	5.03793387416e-06
1024	0.00019083007865	0.000372603516232	0.0013736337408	0.261920766546	5.03793257396e-06
2048	0.000121428604719	0.000233118068203	0.000804712876333	0.261743736498	5.03793234566e-06
8192	7.19924178308e-06	1.09034637959e-05	3.30187828439e-05	0.261810818455	5.03793244669e-06
16384	5.32930683386e-06	5.94737904538e-06	1.16972217955e-05	0.26180902353	5.03793244502e-06
32768	5.07816784941e-06	5.14593051858e-06	6.0776406788e-06	0.261808441699	5.03793244145e-06
