#TI Study with resolution 128x128 and for eps=0.01
#TX Parameter M for REXI
#TY Parameter h for REXI
h\M	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384	32768
0.001953125	0.253013467418	0.225689792811	0.124326038475	0.571173908098	0.279576878449	0.0910708455531	0.0239113891915	0.00570814568367	0.00101368500979	0.000102364899129	0.000202927120912	2.99998950808e-05	1.82397520242e-05	8.12873998195e-07	6.0145281159e-07	2.73940088707e-07
0.00390625	0.253183669349	0.206747549555	0.401212251618	0.277250801486	0.0894135469687	0.0235969452583	0.00562696113556	0.00100789634961	0.000102978069539	0.000202819216896	3.00503001877e-05	1.82373069472e-05	8.17336037012e-07	6.02516595904e-07	2.7413103676e-07	5.49958975613e-08
0.0078125	0.253456470268	0.278923068601	0.28116702444	0.0881648208272	0.0231206284633	0.00554633288379	0.000996864569489	0.000104193704541	0.000202611422012	3.01517619861e-05	1.82328060107e-05	8.2630138475e-07	6.04631179505e-07	2.74493164364e-07	5.50148387676e-08	1.89756006306e-08
0.015625	0.255642535196	0.248315529096	0.0995392651681	0.0227315815699	0.00542276926774	0.000976889608022	0.000106584778638	0.000202227735436	3.0357343988e-05	1.82253524551e-05	8.44407111897e-07	6.08801959818e-07	2.75131252318e-07	5.49485231941e-08	1.88523582198e-08	3.9543972867e-10
0.03125	0.25176030878	0.179627974186	0.0277972521981	0.00531380640272	0.000944731829457	0.000111225746868	0.000201587187559	3.07792825656e-05	1.82168512637e-05	8.81120139915e-07	6.17137305604e-07	2.76285267093e-07	5.46188070176e-08	1.88281673853e-08	4.09604607445e-10	1.2888008172e-10
0.0625	0.248996288348	0.150037825967	0.00842826898445	0.000909896937817	0.000120074304689	0.000200807924771	3.16686060235e-05	1.82260515385e-05	9.56131268212e-07	6.3444059485e-07	2.78724760214e-07	5.37826983276e-08	1.90520475443e-08	1.8500404169e-10	2.5020892588e-10	1.86177970026e-10
0.125	0.247470403223	0.137628196325	0.00345476279393	0.00013676532965	0.000201242438664	3.36528670315e-05	1.83506564721e-05	1.11306975315e-06	6.7295626675e-07	2.85196692739e-07	5.24029564174e-08	1.95849205462e-08	4.88788997814e-10	6.40626944711e-10	6.08359439805e-10	5.82073736434e-10
0.25	0.243833329479	0.114788323887	0.000932161960724	0.000210549184436	3.86729687697e-05	1.90350905495e-05	1.47183062887e-06	7.65543794511e-07	3.016623145e-07	4.74465731024e-08	2.49017884671e-08	6.49138905176e-09	6.37663192224e-09	6.38728688598e-09	6.37181929745e-09	6.35749950938e-09
0.5	0.208152845375	0.00403791512861	0.0036296991193	5.55973674314e-05	2.23766310934e-05	2.58678385051e-06	9.8159506633e-07	3.00672865962e-07	1.16182330277e-07	1.63704040699e-07	1.46918397061e-07	1.46120731934e-07	1.4623303734e-07	1.46239689945e-07	1.4622882182e-07	1.46217777751e-07
1.0	11.1283753882	1.28457928424	0.00299832753045	4.28905701393e-05	1.08352676423e-05	2.50443543967e-06	2.87801882912e-06	3.34927208031e-06	3.42844875939e-06	3.39884655789e-06	3.39433419255e-06	3.39499915484e-06	3.39512288786e-06	3.39512837016e-06	3.39511112998e-06	3.39510085273e-06
2.0	30226221.8036	490.036519179	0.167036309092	0.000288382766811	8.68876352211e-05	3.09675191257e-05	1.71195356555e-05	1.72431506664e-05	1.75547352488e-05	1.77609468199e-05	1.77298761351e-05	1.7722719395e-05	1.77213209429e-05	1.77213379032e-05	1.77215868501e-05	1.77215417367e-05
