h\M	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384	32768
0.001953125	1.1094769439123	0.65050529936201	0.18210075261363	0.18153876263499	0.18153876263498	0.18153876263498	0.18153876263498	0.18153876263498	0.18153876263348	0.058269379748936	0.089494839255615	0.016636808722461	0.0090537293798566	0.00041002835216055	0.00030254005383725	0.00013781950205241
0.00390625	1.109474262999	0.65048612203444	0.18210060120039	0.18153876263499	0.18153876263498	0.18153876263498	0.18153876263498	0.18153876263352	0.058008425832413	0.089453227634286	0.016669438336171	0.0090525195236917	0.00041232848362049	0.00030303797232061	0.00013787902931534	2.7750057901554e-05
0.0078125	1.1094635370185	0.65040940645382	0.18209999579347	0.18153876263499	0.18153876263498	0.18153876263498	0.18153876263395	0.057541690172057	0.089373389280149	0.016735082265268	0.0090502994317559	0.00041693684479374	0.00030404013551786	0.00013800099056704	2.7699735768192e-05	9.4915809657694e-06
0.015625	1.1094205958389	0.65010244379434	0.18209757810083	0.18153876263499	0.18153876263498	0.18153876299153	0.056826825019752	0.089227195032918	0.016867963659149	0.0090466570218601	0.00042618745980592	0.00030607051163377	0.00013825658580933	2.7601452222946e-05	9.4947309057847e-06	1.7962417923497e-07
0.03125	1.1092482335589	0.64887298705627	0.18208797016954	0.18153876263499	0.1817686263861	0.055913492779939	0.088988299755862	0.017140147415435	0.0090425587353385	0.00044483639986356	0.00031023785648372	0.00013881471841657	2.7414121943991e-05	9.5040917482974e-06	1.6120392254557e-07	8.6249608835159e-08
0.0625	1.108549130783	0.64392941772627	0.18205053652504	0.19639184600081	0.053691075281527	0.088722446619131	0.017712777255109	0.009047091003962	0.00048282340127578	0.00031900629404918	0.00014012129172671	2.7075066131639e-05	9.5355014580684e-06	1.2457620880532e-07	7.7202029526623e-08	4.2329154462317e-08
0.125	1.1055921553437	0.62374198506835	0.16772457490574	0.081662712756904	0.089046244962728	0.018990330960664	0.0091072383961873	0.00056235157657926	0.00033849894262624	0.00014352313138802	2.6531941327874e-05	9.6503843737243e-06	5.0883958002272e-08	5.9348351276902e-08	3.827149008215e-08	2.051526933915e-08
0.25	1.0907428512457	0.53891467570503	0.10351981797454	0.093618048693858	0.022253114311689	0.0094381345988465	0.00074260788387723	0.00038698487846263	0.00015378834983536	2.5943334263678e-05	1.0097494527065e-05	1.0706934339381e-07	3.5240742518261e-08	4.0310283836416e-08	3.3281414890928e-08	2.9179186065896e-08
0.5	0.93459564225745	0.15273292973454	0.12109033851201	0.033888887783652	0.011079185029596	0.0012602211808476	0.00054104141614056	0.0001922668543271	2.6574038470566e-05	1.2026012662514e-05	8.0328464029419e-07	6.6298407926196e-07	6.5419504575171e-07	6.5399106075368e-07	6.5434276017975e-07	6.5479775568378e-07
1.0	49.313332181963	5.6887266589163	0.18012926603868	0.021481723995993	0.0042152973382111	0.0014276955250471	0.00042403181910913	3.7693898373348e-05	2.7738657875389e-05	1.5297639380922e-05	1.5262244822301e-05	1.5223112412494e-05	1.521751669961e-05	1.5217281005701e-05	1.5218025612625e-05	1.5218474437399e-05
2.0	134315048.87818	14222344.047937	1738.0088325419	722730.13058283	167052.72796978	0.0077788633117981	0.00045825400091312	0.00036650193403609	0.00014881650515103	8.2887254362234e-05	7.9178427139746e-05	7.9215200479639e-05	7.9262299567434e-05	7.9261652505604e-05	7.9252340110953e-05	7.9253999859623e-05
