#TI res=32x32, eps=1, dt=0.1, DT=1, Gaussian scenario
#TX REXI parameter M
#TY REXI parameter h
h\M	1	2	4	8	16	32	64	128	256	512	1024
0.05	1.10736748159	0.643450225226	0.170449892148	0.169864657985	0.141906600489	0.0957309937315	0.0273737838097	0.0145775793556	0.0153743564895	0.0153674882878	0.0152988007018
0.1	1.1055217194	0.63058646414	0.171001908043	0.212982492208	0.0968701384541	0.0265218125212	0.0146813638011	0.0154093014329	0.015376150303	0.0153005196664	0.0152523469458
0.15	1.10220290399	0.608552641669	0.186243602405	0.0868334237733	0.065305099542	0.0220277098462	0.0151125731547	0.0154255538785	0.015332730904	0.0152699196348	0.0152351943332
0.2	1.09699581794	0.575912192227	0.174159012002	0.10210618989	0.0251535299205	0.0149014010779	0.0154849690822	0.0153961831015	0.0153050280941	0.0152525811171	0.0152292525509
0.25	1.08919386692	0.534923430691	0.0985622094749	0.0889325826185	0.0183203736309	0.0198670596742	0.0149858495094	0.0153695428429	0.0152863610171	0.0152416427527	0.015229149201
0.3	1.07772976063	0.478972818122	0.109912728756	0.0679911718052	0.0235551105579	0.0149295408784	0.0154861029166	0.0153486888734	0.0152728226033	0.0152346439026	0.0152313710604
0.35	1.06078470923	0.397350386671	0.123000099151	0.0452336846577	0.0155476631074	0.0139679119875	0.0150117507689	0.0153324125445	0.0152624452335	0.0152304412951	0.0152334317947
0.4	1.03505668863	0.297477069917	0.12603157322	0.0236551984134	0.0154501108825	0.0156796986726	0.0154521392865	0.0153194336792	0.0152541776036	0.0152283463173	0.0152341281524
0.45	0.995268622576	0.1908803647	0.122302903909	0.0145540839135	0.0203699001906	0.0165720605463	0.0150391393179	0.0153088131864	0.0152474205317	0.0152278347291	0.0152335209141
0.5	0.932924864126	0.14295107958	0.114115547411	0.0256222624865	0.0208771422252	0.0148266045683	0.0154255488294	0.0152998956375	0.0152418142359	0.0152284433533	0.0152324378443
0.55	0.833511180322	0.271636274492	0.102827406236	0.0334275798642	0.0175701495855	0.014520226597	0.0150589486018	0.0152922202421	0.0152371340438	0.0152297401974	0.01523175417
0.6	0.671703494163	0.503483825504	0.0895075499334	0.0327555413469	0.0144583974896	0.0156915909962	0.0154072790329	0.0152854554124	0.0152332356795	0.0152313270335	0.0152318425967
0.65	0.407687586349	0.808002581498	0.0751693134889	0.0257586488546	0.0138478413553	0.0158985365365	0.0150723057578	0.0152793556954	0.0152300247765	0.0152328562725	0.0152324517659
0.7	0.22460502419	1.19123770818	0.0606518714635	0.0172135081551	0.013846716665	0.0148264255001	0.0153952272042	0.0152737339908	0.0152274389701	0.0152340521535	0.015232999732
0.75	1.02768212514	1.66577770205	0.0463690157992	0.0138628365734	0.0144861215705	0.0147832273881	0.0150808311487	0.0152684435641	0.0152254368595	0.0152347296977	0.0152330320209
0.8	2.6491533478	2.24511879269	0.0333350869045	0.0181307154966	0.0165554125045	0.0157046240018	0.0153876740797	0.0152633662962	0.0152239908768	0.0152348067827	0.0152325262512
0.85	5.74994288694	2.94023861212	0.0306181096729	0.0239362632829	0.0181261281952	0.0156496830369	0.0150857394794	0.0152584049491	0.0152230824202	0.0152343062275	0.015231858412
0.9	11.8229054034	3.75509552459	0.0524491604213	0.0280214032904	0.0175942203087	0.0147998216379	0.0153834308071	0.0152534780505	0.0152226982889	0.0152333463383	0.0152314876906
0.95	24.0394064973	4.68017568661	0.0919919295277	0.0294574867802	0.0155911802102	0.0149194503709	0.0150879218976	0.0152485165032	0.0152228278068	0.0152321200122	0.0152316048142
1.0	49.2711473898	5.68395977354	0.140837736096	0.028050512987	0.0141365003223	0.0157636395758	0.0153816648363	0.0152434613212	0.0152234602196	0.0152308641329	0.0152320002392
1.05	102.724996279	6.70321676344	0.191095237458	0.0240612671779	0.0138665332958	0.0155161437792	0.0150881188231	0.0152382620883	0.0152245820649	0.0152298224768	0.015232242454
1.1	218.735341488	7.63481951456	0.233072131918	0.0184471971559	0.0140257253557	0.014732960779	0.0153817314683	0.015232875864	0.0152261743022	0.0152292065207	0.0152320296951
1.15	476.276750779	8.33435493602	0.256888533407	0.0140822000789	0.0153080731027	0.0150154662432	0.01508707683	0.01522726636	0.0152282090559	0.0152291592865	0.0152314477317
